Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6d0ee855381353b529a04772ddacbabee0ac882f82d23f4fec8d7d391900f2b6,2015-11,Cleveland Police,Cleveland Police,-1.312793,54.565733,On or near HIGH STREET,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
eaf02472cd7723523a3f0c16534e7dd518f8c9a061ccf93533e10cd3cdbab852,2015-11,Cleveland Police,Cleveland Police,-1.193134,54.658010,On or near GROSMONT ROAD,E01011998,Hartlepool 011D,Investigation complete; no suspect identified
317f0a61e59a4b83603155cafe87a12168fcaf08b15e72ec3db992ceb96ad059,2015-11,Cleveland Police,Cleveland Police,-1.317591,54.569202,On or near NOLAN PLACE,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
419eb9e4ace289438c2b7ce0bd442e410f18f09012af0dd7f572703e9699890d,2015-11,Cleveland Police,Cleveland Police,-1.233272,54.687379,On or near ELM GROVE,E01011966,Hartlepool 006B,Investigation complete; no suspect identified
766ca468230db867aa07ea5b9324e884565082453ea9132bb105c5a29496fc9c,2015-11,Cleveland Police,Cleveland Police,-1.147362,54.551182,On or near SEDGEMOOR ROAD,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
18f3cc97901291b73ee7413b26c46f818763018a929970538059964fdd8bfecb,2015-11,Cleveland Police,Cleveland Police,-1.143374,54.567340,On or near MOSEDALE ROAD,E01012113,Redcar and Cleveland 009A,Investigation complete; no suspect identified
ac0be467357a195723c02bffe97732df519c0ef26f5fabb2167831e5e3f6ef3a,2015-11,Cleveland Police,Cleveland Police,-1.233715,54.705032,On or near Sports/Recreation Area,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
fe303c51bff0b8c11274be0c30e8fdc3eb7b9e70b7ae0febdbebbb4011bbfd62,2015-11,Cleveland Police,Cleveland Police,-1.234128,54.573403,On or near DUNNING ROAD,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
657b9dd27f57d211ea66cb5238e192c30a65bdc1fdc5d37dc5e2e5ca4f7f7c5c,2015-11,Cleveland Police,Cleveland Police,-1.070452,54.598463,On or near MICKLOW CLOSE,E01012131,Redcar and Cleveland 005E,Investigation complete; no suspect identified
c8c007d096f5158904d6c0259ce282aa9c07ba362c6443a70509e861674e6948,2015-11,Cleveland Police,Cleveland Police,-1.218162,54.568664,On or near COLLIERS GREEN,E01012094,Middlesbrough 001F,Investigation complete; no suspect identified
4e95f18f8ebd54685080019381e69a9c5ec3c909e99b10af5779b514848615a8,2015-11,Cleveland Police,Cleveland Police,-1.248545,54.570060,On or near DERWENT STREET,E01012037,Middlesbrough 003B,Investigation complete; no suspect identified
3655b18e8a593881066cb47738e7d63a0d726e51b5888024de585ab3ea1e3e68,2015-11,Cleveland Police,Cleveland Police,-1.294560,54.596993,On or near Supermarket,E01012280,Stockton-on-Tees 004C,Investigation complete; no suspect identified
8bd41bcaf08845a1e1a7dfef57e30a491ac680b0857444d4b47b61baafaa9829,2015-11,Cleveland Police,Cleveland Police,-1.216074,54.677411,On or near STOCKTON ROAD,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
92058e762480927eb8da937ed01a66ea562928298b4522c5bdc252f2a53a5324,2015-11,Cleveland Police,Cleveland Police,-1.242253,54.669884,On or near DRAYTON ROAD,E01011980,Hartlepool 009B,Investigation complete; no suspect identified
4005b2538bfd3a209ee5f244af49956cb4210cf3583b5b33f632c09c70b47b2a,2015-11,Cleveland Police,Cleveland Police,-1.069070,54.533466,On or near Petrol Station,E01032549,Redcar and Cleveland 019F,Investigation complete; no suspect identified
9bbb56d77b783af9625e97a03c811f713323777fd914fc54bf511be885c031b9,2015-11,Cleveland Police,Cleveland Police,-1.143209,54.567842,On or near MARTINDALE ROAD,E01012113,Redcar and Cleveland 009A,Investigation complete; no suspect identified
3de0e879d5fa931eb23bb39bbf83ed5982fa1d94fa516680f87b34b0b3fb6fba,2015-11,Cleveland Police,Cleveland Police,-1.311126,54.561868,On or near RIVERSIDE,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
79f17a815daa271e24ca5b6f615345b82c807d029e76750f4ade0cbbada22199,2015-11,Cleveland Police,Cleveland Police,-1.067843,54.615087,On or near Supermarket,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
c68bfea78d842ac74f149eeb672f42a20ed45b6731d5df453f4f9f15dc99f3c7,2015-11,Cleveland Police,Cleveland Police,-1.228323,54.572818,On or near ABINGDON ROAD,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
7d5889d5723ae6af9083e2068940b968ba7088f992b53a67c018a50095a1f4a2,2015-11,Cleveland Police,Cleveland Police,-1.260226,54.555366,On or near WILLIAMS AVENUE,E01012054,Middlesbrough 009B,Investigation complete; no suspect identified
a3792ebf996ba7d1974ed5f669793d7148c842a041b139d039f076581d892f60,2015-11,Cleveland Police,Cleveland Police,-1.177030,54.541978,On or near MEADOW CLOSE,E01012151,Redcar and Cleveland 021C,Investigation complete; no suspect identified
c946c4fa6c6429093777df791ce09615a5e9fd3e21c338d0ccf0e895bb2e5bd3,2015-11,Cleveland Police,Cleveland Police,-1.290485,54.533997,On or near TEDDER AVENUE,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
0730af45aedc179884a0c0addc243aa43000ed3478e5aba53407e8b9203af37a,2015-11,Cleveland Police,Cleveland Police,-1.260802,54.559423,On or near NESHAM AVENUE,E01012013,Middlesbrough 008C,Investigation complete; no suspect identified
af9ae8d5621eefd6961e2b4b7c73f694d23e0e4a3ab7bcb74975dcf5f2b111ef,2015-11,Cleveland Police,Cleveland Police,-1.065685,54.534168,On or near DANESFORT AVENUE,E01032549,Redcar and Cleveland 019F,Investigation complete; no suspect identified
cb286d1fbe174e762bd458ed1aed4ad3f82a7fb6e082b7709fdda6e6dcfa98a9,2015-11,Cleveland Police,Cleveland Police,-1.232579,54.573519,On or near MONTROSE STREET,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
ff28b1de5a5f82def5b3ace2dac70de043ee3909d297b2b99e447071b3699bbd,2015-11,Cleveland Police,Cleveland Police,-1.142332,54.560268,On or near Parking Area,E01012171,Redcar and Cleveland 011E,Investigation complete; no suspect identified
ac24a50c191b0073a80e2542f1062a69264da9fca0ecb72b069ac073518feb3d,2015-11,Cleveland Police,Cleveland Police,-1.228323,54.572818,On or near ABINGDON ROAD,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
963ad07bf8329050ba4bd7eedce3260af8ee499a58536b345c4b0d803805f52b,2015-11,Cleveland Police,Cleveland Police,-1.143982,54.560460,On or near LODGE ROAD,E01012173,Redcar and Cleveland 022E,Investigation complete; no suspect identified
9cdf77a8e167c8fc9ef983bbd1e4346d0379b7c3b11abf1f2c8972d97fc1225b,2015-11,Cleveland Police,Cleveland Police,-1.065962,54.618803,On or near Shopping Area,E01012100,Redcar and Cleveland 001A,Investigation complete; no suspect identified
722851e4e77494148f05d0da1c52fe0ff6f4f26e9d8b748b8ab60001fe903e20,2015-11,Cleveland Police,Cleveland Police,-1.150159,54.577992,On or near WESTCROFT ROAD,E01012114,Redcar and Cleveland 009B,Investigation complete; no suspect identified
332975939642844e065aff060c5a76c38977cb3843c317d65e2f05ce8c58c03f,2015-11,Cleveland Police,Cleveland Police,-1.209283,54.567878,On or near STAINTON STREET,E01012058,Middlesbrough 002A,Investigation complete; no suspect identified
6e1e23c3ff86ffe5fced0c19eb4257952cc1518394cb70dddc99f25e7d1d65e1,2015-11,Cleveland Police,Cleveland Police,-1.312793,54.565733,On or near HIGH STREET,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
88ca65b9f9fb8de207493b591d1db26ef8307f2fa45652fb8579d8d8ca754dce,2015-11,Cleveland Police,Cleveland Police,-1.197172,54.570297,On or near MERLIN ROAD,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
ee26dde2e6a471f0fef7e8c5bf81cce52bdfe4995110da46667302d4985b7810,2015-11,Cleveland Police,Cleveland Police,-1.311161,54.589135,On or near HIGH STREET,E01012260,Stockton-on-Tees 007C,Investigation complete; no suspect identified
b93149b05d0186117f6d1a9e18bdd7b85a45d2b7b32be475142b29671875c032,2015-11,Cleveland Police,Cleveland Police,-1.209448,54.680828,On or near CLARK STREET,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
c7017273de5ffe279ae5671de47bcb2e2fa05fe232ea774a64827e5fc5b64117,2015-11,Cleveland Police,Cleveland Police,-0.983270,54.567592,On or near STONEDALE,E01012165,Redcar and Cleveland 012D,Investigation complete; no suspect identified
92cee58a5860dc2577cec85bd0147847c909971ff3326505b4865c4858c948f8,2015-11,Cleveland Police,Cleveland Police,-1.216798,54.693008,On or near TURNBULL STREET,E01011957,Hartlepool 003C,Investigation complete; no suspect identified
087fe19d47e81d996b8b024412031d473499b20887a4b61ad154f50650b56107,2015-11,Cleveland Police,Cleveland Police,-1.311633,54.562958,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
d1e890307a9c89fc07bad298045a5ede48b50a49140df8a1896c22c1639aaf2d,2015-11,Cleveland Police,Cleveland Police,-1.285140,54.571899,On or near Supermarket,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
da789dd4f025874c4633666cf3b838c52d085c48040274190e2f05c0902ea021,2015-11,Cleveland Police,Cleveland Police,-1.142397,54.571916,On or near KINGSLEY ROAD,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
265c776f9027ed5a52f6f65c58fe8bd9b5f4a54451f8bc751c92c3d9bdf61b56,2015-11,Cleveland Police,Cleveland Police,-1.262999,54.586766,On or near Billingham Reach Industrial Estate,E01012278,Stockton-on-Tees 004A,Investigation complete; no suspect identified
584f1ead4599fb0564bbc57733f6a1e6e40d4db269f111fa872e075dbc36e46d,2015-11,Cleveland Police,Cleveland Police,-1.149822,54.555522,On or near MORRIS ROAD,E01012145,Redcar and Cleveland 015B,Investigation complete; no suspect identified
04f79627b1dec522198d8f33c524dbbc24fb80cf65fac444c1bba2e31e9a37e0,2015-11,Cleveland Police,Cleveland Police,-1.233626,54.525094,On or near ALLOWAY GROVE,E01012043,Middlesbrough 018B,Investigation complete; no suspect identified
dc20208eb81a2c6513e67923e3c388e2a2131c271cfd6eeb9f062bd268faf813,2015-11,Cleveland Police,Cleveland Police,-1.306075,54.573360,On or near HOWARD PLACE,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
6d99644e962b1a5696fc6ef6a478cd276873aa8c2c41ef51dca531e226f54955,2015-11,Cleveland Police,Cleveland Police,-1.184881,54.550614,On or near PRITCHETT ROAD,E01012017,Middlesbrough 007C,Investigation complete; no suspect identified
77cf99590fae402bab5bdd504a0f55db229de4d327e276511d006ea1cac76c12,2015-11,Cleveland Police,Cleveland Police,-1.158192,54.563579,On or near SHAFTESBURY ROAD,E01012168,Redcar and Cleveland 022C,Investigation complete; no suspect identified
f8b2a004f13c33f991d3348eb6afa8dcdb08313b73955606f8407ba3a67cd071,2015-11,Cleveland Police,Cleveland Police,-1.202496,54.566935,On or near ADDINGTON DRIVE,E01012077,Middlesbrough 004D,Investigation complete; no suspect identified
00af85824a85f14fce9fa572d1103b60d23d4433128758e16f146630b17b806a,2015-11,Cleveland Police,Cleveland Police,-1.172505,54.572377,On or near RENOWN WALK,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
a6ad31111c15c76eaef90016f4be91ad12ad9525115222e05e1583bd155066e9,2015-11,Cleveland Police,Cleveland Police,-1.143382,54.565524,On or near Sports/Recreation Area,E01012171,Redcar and Cleveland 011E,Investigation complete; no suspect identified
38904e8fa92c281bfa20a84c9cf4d81b26fe117fe15f301004da1edc5cb2e572,2015-11,Cleveland Police,Cleveland Police,-1.292590,54.534674,On or near WHITLEY ROAD,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
90030bb11fc192968ede11c06e64d30366c447a8aa8e015dfa33d203b0cc6b7f,2015-11,Cleveland Police,Cleveland Police,-1.185478,54.698993,On or near MORISON GARDENS,E01011991,Hartlepool 002C,Investigation complete; no suspect identified
ab2e5f58b56b3115d545b0b982a2f1432156b99457f7f9556063f97e73c7938b,2015-11,Cleveland Police,Cleveland Police,-1.333705,54.593089,On or near WOLSEY DRIVE,E01012212,Stockton-on-Tees 006C,Investigation complete; no suspect identified
6515b863b5a41fc374e026db6a9bd3aa330235b27ee1538689ca50a25957e5f3,2015-11,Cleveland Police,Cleveland Police,-1.317969,54.540994,On or near WATER AVENS WAY,E01012264,Stockton-on-Tees 014C,Investigation complete; no suspect identified
1ac81e4c85799330017e1b68f8396f2c23b2b5f4892766566fd2a1db3ee0a26d,2015-11,Cleveland Police,Cleveland Police,-1.340700,54.574911,On or near NEWSTEAD AVENUE,E01012204,Stockton-on-Tees 013A,Investigation complete; no suspect identified
fc1492b15285641417195e0b555a9ba85ce58afd173688c7023216e96e8228fb,2015-11,Cleveland Police,Cleveland Police,-1.051806,54.534213,On or near FOUNTAIN STREET,E01012120,Redcar and Cleveland 020A,Investigation complete; no suspect identified
f60fba20144f142f6ecc654835c81e50a13277858b4e37d24dcece2ae9a003f2,2015-11,Cleveland Police,Cleveland Police,-1.042368,54.580216,On or near ST ARRECK CLOSE,E01012139,Redcar and Cleveland 006B,Investigation complete; no suspect identified
48d5f51e61c16307c3618c7f2c00e74ecfbcb4ae1a7fb4179cafcfec5427ee1e,2015-11,Cleveland Police,Cleveland Police,-1.189785,54.566023,On or near HOPKINS AVENUE,E01012061,Middlesbrough 002D,Investigation complete; no suspect identified
324a526e7c43a2889a4d62018714f0b6e8c9c1d42ffdb88bf3e060354f7f3965,2015-11,Cleveland Police,Cleveland Police,-1.318181,54.554242,On or near BOWESFIELD LANE,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
fcf0ef47d9b360ea715ae6d50e90a74175f64f5c2653a084062c6a0eb8e47edd,2015-11,Cleveland Police,Cleveland Police,-1.235339,54.578138,On or near WILSON STREET,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
0fd38c0b35e8f102fe25492ac088751a05ccc22ad62c2b37b037b58b5e72ce3b,2015-11,Cleveland Police,Cleveland Police,-1.298204,54.603790,On or near THE BEECHES,E01012197,Stockton-on-Tees 002A,Investigation complete; no suspect identified
2b57a5d58aa1e71e8ca137adf54768b04a781e4391f14ddae79010f45b4d4e46,2015-11,Cleveland Police,Cleveland Police,-1.275654,54.573838,On or near TEESWAY,E01012258,Stockton-on-Tees 010C,Investigation complete; no suspect identified
afd1f016d810b1658cdba134a73d8a1bf4656eb70628ae8d81fc65271e4dfc8c,2015-11,Cleveland Police,Cleveland Police,-1.185217,54.567844,On or near BARRAS GROVE,E01012060,Middlesbrough 002C,Investigation complete; no suspect identified
2a1c56432d3f5d33e8c27bb03fa9aeaf998342f7e795af1238e444912dd67c31,2015-11,Cleveland Police,Cleveland Police,-1.304710,54.574458,On or near COWPER ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
7a43fff1b9d07b7483f8b5d70826051ec2f441cd59964ee8f5577e335b31c055,2015-11,Cleveland Police,Cleveland Police,-1.251657,54.547917,On or near AMBLESIDE GROVE,E01012009,Middlesbrough 012C,Investigation complete; no suspect identified
0ed66d00b54db4e181bf7aa4ec23a09ace619eae66540f006530888af18846d2,2015-11,Cleveland Police,Cleveland Police,-1.312141,54.563995,On or near FINKLE STREET,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
7dd69b52eb8c37876d1670ecee27286c843ea63782aafd7f77f2f2285100a9d1,2015-11,Cleveland Police,Cleveland Police,-1.140932,54.560645,On or near Petrol Station,E01012171,Redcar and Cleveland 011E,Investigation complete; no suspect identified
69233eebc4daf8b06c4f3ec1c2b3a1d065d20afe903391e698c020011e65860c,2015-11,Cleveland Police,Cleveland Police,-1.077487,54.617264,On or near COATHAM ROAD,E01012101,Redcar and Cleveland 001B,Investigation complete; no suspect identified
5ce74cf048f317fce002396570b00aac738beccac797d5785e68e81f005b0904,2015-11,Cleveland Police,Cleveland Police,-1.234188,54.549552,On or near BEVERLEY ROAD,E01012021,Middlesbrough 011D,Investigation complete; no suspect identified
46b0a791b37af52d261b10583952c9ad8e42b9469123e3cf72126ffafa120e5c,2015-11,Cleveland Police,Cleveland Police,-1.228974,54.684135,On or near LINDEN GROVE,E01011965,Hartlepool 006A,Investigation complete; no suspect identified
429859c2925a998e6a028cfa029a6afb8b5cbc556acd4e98ef8b5aa05a57e88b,2015-11,Cleveland Police,Cleveland Police,-1.248253,54.569915,On or near OUTRAM STREET,E01012037,Middlesbrough 003B,Investigation complete; no suspect identified
add39478e92198292c6a9f0dfd5e42baaa5e02adf20a93094e26a9a8bd76558f,2015-11,Cleveland Police,Cleveland Police,-0.965082,54.568139,On or near Pedestrian Subway,E01012163,Redcar and Cleveland 012B,Investigation complete; no suspect identified
7f202630d974a277a605aa77cf75299bf53ff8c9e838884f3363cdeb70a45756,2015-11,Cleveland Police,Cleveland Police,-1.260052,54.558142,On or near Sports/Recreation Area,E01012057,Middlesbrough 009E,Investigation complete; no suspect identified
f1593373405bee3a9da59e6fc9de081eedeb30691becdcaa0b2dbf6dfb4ded84,2015-11,Cleveland Police,Cleveland Police,-1.147362,54.551182,On or near SEDGEMOOR ROAD,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
b46f17b0839d633f2c2adce1fa1d9163779e0666dcff125970302e7ae07b800a,2015-11,Cleveland Police,Cleveland Police,-1.177030,54.541978,On or near MEADOW CLOSE,E01012151,Redcar and Cleveland 021C,Investigation complete; no suspect identified
af5d9f8e926016457819b0f5594531e2c6842ce2c84f559a7d9d36ee06288207,2015-11,Cleveland Police,Cleveland Police,-1.245314,54.568243,On or near PARLIAMENT ROAD,E01012040,Middlesbrough 003E,Investigation complete; no suspect identified
f6ad3925283e0ea7f728e3eee725f29ece7035e39b3db0f792b0afdf184f8f85,2015-11,Cleveland Police,Cleveland Police,-1.290900,54.563557,On or near Parking Area,E01012286,Stockton-on-Tees 017A,Investigation complete; no suspect identified
9ecc5a957995aa6b30f40229feb3500b0eff3a770a42c34e219c3da2bcf5c134,2015-11,Cleveland Police,Cleveland Police,-1.332347,54.590044,On or near TODDINGTON DRIVE,E01012212,Stockton-on-Tees 006C,Investigation complete; no suspect identified
987f497c730ccd1b260c8b5d96ad7a5903be6842e344a94e6d2cc8027dc1ca2c,2015-11,Cleveland Police,Cleveland Police,-1.229486,54.676760,On or near Further/Higher Educational Building,E01011949,Hartlepool 009A,Investigation complete; no suspect identified
b0c2b6b714a4c85a5e4807be9b126bf81aa462a22f51cde4b152d1dbb3a78946,2015-11,Cleveland Police,Cleveland Police,-1.245490,54.534425,On or near OTTERBURN GARDENS,E01012046,Middlesbrough 013A,Investigation complete; no suspect identified
